feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
page_line_spacing_max,0.04964332655072212,0.01178403723471146,25.0,0.007449344457687724,117.72000122070312,0.006877570315142036,-0.06314588151834377
htr_token_score_hist_bin_9,0.04776705801486969,0.011338659782694578,15.0,0.004469606674612634,225.46665954589844,0.013172466774273152,0.32280016375996445
line_height_max,0.04767117276787758,0.011315899113752297,51.0,0.015196662693682956,218.5098114013672,0.012766025967361535,0.010548332213758668
line_word_count_cv,0.045817941427230835,0.010875990093948752,46.0,0.013706793802145411,113.06521606445312,0.0066056232213430035,-0.057911523597326806
line_conf_entropy,0.045405857264995575,0.01077817200944441,22.0,0.006555423122765197,354.18182373046875,0.02069240886673677,0.1967445497668763
htr_token_score_min,0.04499805346131325,0.010681369970964182,53.0,0.015792610250297975,136.6792449951172,0.007985228579059209,0.014493760064412125
htr_line_score_hist_bin_6,0.04468950629234314,0.010608128881366901,25.0,0.007449344457687724,97.83999633789062,0.005716118310137602,-0.05477062758317901
line_height_mean,0.04352942109107971,0.010332754764502303,49.0,0.014600715137067939,186.2244873046875,0.010879816450545683,0.08252624381939247
htr_line_score_hist_bin_7,0.041048575192689896,0.00974386633837443,39.0,0.011620977353992848,73.79486846923828,0.0043113268053941054,-0.13014587666608404
page_line_spacing_cv,0.04055161401629448,0.00962590065368434,35.0,0.010429082240762813,166.62857055664062,0.009734961762074444,-0.049975915545774505
htr_token_score_hist_bin_2,0.03909660503268242,0.009280519285612528,44.0,0.013110846245530394,226.9545440673828,0.013259393637263368,-0.08796519893998485
line_width_cv,0.03905573487281799,0.009270817770442327,46.0,0.013706793802145411,185.2608642578125,0.010823518581080415,-0.10480353600474794
total_chars,0.03857710212469101,0.009157202778910327,25.0,0.007449344457687724,204.63999938964844,0.01195570821014747,0.09556590247154921
htr_line_score_hist_bin_9,0.03764757886528969,0.008936558082827683,34.0,0.010131108462455305,94.70587921142578,0.0055330133943235,0.2655341019487096
line_conf_hist_bin_6,0.03693374618887901,0.008767112732915796,79.0,0.023539928486293205,403.31646728515625,0.02356300827595062,-0.19688466094240686
frac_long_lines,0.03687170147895813,0.008752384929145887,50.0,0.014898688915375448,210.22000122070312,0.01228170935314568,-0.04778293645776383
line_overlap_count,0.03644684702157974,0.00865153550802652,32.0,0.009535160905840286,181.65625,0.010612925752674047,-0.026878032938857765
page_line_spacing_mean,0.035729147493839264,0.008481172267972745,61.0,0.018176400476758045,327.8688659667969,0.01915512365315839,-0.052624310786762184
