feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
line_conf_mean,0.1740875393152237,0.10117259870166301,178.0,0.026734755181736257,490.7808837890625,0.03296363280472523,0.5322665980492463
htr_token_score_hist_bin_9,0.12479034811258316,0.0725230758105795,144.0,0.021628116551516974,453.27777099609375,0.030444710654381354,0.6183596695284763
htr_token_score_hist_bin_7,0.12441755831241608,0.07230642553795956,245.0,0.03679783718834485,424.2163391113281,0.02849277976002182,-0.5640777258168658
htr_line_score_hist_bin_9,0.11105697602033615,0.06454179840856145,94.0,0.014118353860018024,381.81915283203125,0.0256451438258868,0.5467158216511476
line_conf_max,0.09382814168930054,0.054529100493893,170.0,0.025533193151096426,396.0882263183594,0.02660353587904819,0.4885162171501442
htr_token_score_hist_bin_8,0.08831050246953964,0.051322472950317805,188.0,0.028236707720036048,364.4521179199219,0.024478675080548157,-0.48423264500520685
htr_token_score_hist_bin_6,0.0676502212882042,0.03931555766364753,173.0,0.025983778912586363,356.5375671386719,0.023947088879078243,-0.5037867026029995
htr_token_score_mean,0.05960553511977196,0.03464031319410588,68.0,0.01021327726043857,314.20587158203125,0.021103851673999436,0.5115961432654581
htr_line_score_max,0.04898344725370407,0.028467187666140464,93.0,0.013968158606188044,263.0107421875,0.017665295889750424,0.2767026314103538
htr_token_score_max,0.03932400047779083,0.022853509994644527,83.0,0.012466206067888255,182.95181274414062,0.012288083288200604,0.09189218166813325
line_conf_cv,0.03877626359462738,0.022535187591488186,139.0,0.020877140282367077,296.5179748535156,0.01991583202591288,-0.355075600924613
line_conf_hist_bin_5,0.03811702877283096,0.022152067120384263,82.0,0.012316010814058276,309.95123291015625,0.02081808596565789,-0.30096484392380163
htr_token_score_hist_bin_5,0.03550349548459053,0.020633187850766923,129.0,0.01937518774406729,245.2093048095703,0.01646965020650374,-0.3814884411537616
line_conf_hist_bin_9,0.029860854148864746,0.01735391416051678,100.0,0.015019525382997898,141.27999877929688,0.009489167480317738,0.29497706201699914
line_conf_std,0.028852073475718498,0.016767651854646543,76.0,0.011414839291078402,190.5657958984375,0.012799481659999208,-0.24137154147059553
line_conf_hist_bin_4,0.027869902551174164,0.01619685405259687,98.0,0.01471913487533794,377.26531982421875,0.025339282525901678,-0.37219559075715397
htr_token_score_std,0.024023396894335747,0.013961421380311645,54.0,0.008110543706818865,520.75927734375,0.034977152055073596,-0.4212497648018725
line_conf_hist_bin_2,0.021236227825284004,0.01234163205566467,56.0,0.008410934214478822,233.82142639160156,0.015704775585274364,-0.32839598724980246
htr_token_score_hist_bin_4,0.020969649776816368,0.01218670773410566,106.0,0.01592069690597777,165.85848999023438,0.011139998606657478,-0.2638902635771318
line_height_min,0.018049243837594986,0.010489486558500473,83.0,0.012466206067888255,77.8072280883789,0.005225975544233258,0.09225307723774649
total_chars,0.0176559928804636,0.010260945093491557,28.0,0.004205467107239411,221.89285278320312,0.014903584802789886,-0.0387631217670692
htr_token_score_cv,0.017568223178386688,0.010209936911738163,68.0,0.01021327726043857,192.2205810546875,0.012910626433691695,-0.4466519406020452
line_word_count_mean,0.017384011298418045,0.010102880457947983,67.0,0.010063082006608591,105.47761535644531,0.0070844759781277305,-0.1961580412367548
htr_token_score_hist_bin_2,0.0158429853618145,0.009207298848338714,69.0,0.01036347251426855,232.10145568847656,0.01558925257986516,-0.29717282953714447
htr_line_score_mean,0.015640201047062874,0.009089448850687768,105.0,0.015770501652147793,282.5238037109375,0.01897590397617105,0.5136283073930612
char_punct_ratio,0.015477671287953854,0.008994993163852882,216.0,0.03244217482727546,220.51852416992188,0.014811277084095811,-0.1296288480914605
char_upper_ratio,0.015272339805960655,0.008875662856179915,95.0,0.014268549113848002,157.85263061523438,0.01060227960120984,-0.1782326340977839
page_line_spacing_mean,0.015030247159302235,0.008734968454470636,93.0,0.013968158606188044,155.78494262695312,0.010463401927176924,-0.09457758986029277
line_char_count_max,0.013950652442872524,0.00810755190624772,69.0,0.01036347251426855,267.86956787109375,0.017991642230829573,-0.21834339594760374
page_line_spacing_min,0.01388058066368103,0.008066829037601643,58.0,0.00871132472213878,95.87931060791016,0.006439799293013504,-0.07550572782183423
line_conf_hist_bin_8,0.013630682602524757,0.007921598446387948,97.0,0.014568939621507961,149.38143920898438,0.010033306252496065,0.11267065994750836
num_lines,0.013126060366630554,0.007628332522997442,48.0,0.00720937218383899,266.0833435058594,0.017871669253015414,0.09909137240721075
line_conf_min,0.012917239218950272,0.007506974163531961,72.0,0.010814058275758487,182.9166717529297,0.01228572301955744,0.20625744867845738
long_repetition_run_count,0.01131315715610981,0.006574746897487183,23.0,0.0034544908380895164,40.08695602416992,0.002692467743319538,-0.14462230980313495
line_conf_hist_bin_3,0.0100788539275527,0.005857420053129546,60.0,0.009011715229798739,300.0333251953125,0.020151942929321178,-0.39002429196394617
line_conf_hist_bin_6,0.010049945674836636,0.0058406197521848995,63.0,0.009462300991288676,213.55555725097656,0.01434360466178074,-0.273863628445443
line_conf_entropy,0.00969973299652338,0.005637090384703496,83.0,0.012466206067888255,193.15663146972656,0.012973496898266107,0.22752955665179994
line_char_count_min,0.00931035540997982,0.00541079996517231,45.0,0.0067587864223490534,36.66666793823242,0.0024627417611647845,-0.12302885351734127
htr_line_score_hist_bin_8,0.00919201411306858,0.005342024815673784,91.0,0.013667768098528087,268.032958984375,0.01800261650639666,-0.3727819417607807
