feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
layout_fragmentation_score,0.0763908326625824,0.009441772439560606,25.0,0.0040453074433656954,333.55999755859375,0.005729570104112018,0.11978312369049639
line_word_count_cv,0.07137753814458847,0.008822138062481999,66.0,0.010679611650485437,434.57574462890625,0.0074647206278403155,-0.23769317813647428
line_spacing_max,0.07058300822973251,0.008723935563687037,93.0,0.015048543689320388,289.7849426269531,0.004977644669773533,-0.2423259089944669
line_conf_hist_bin_3,0.0704304575920105,0.008705080573412967,19.0,0.0030744336569579287,356.0526428222656,0.006115926947883409,-0.20552691242475338
line_char_count_cv,0.06847058981657028,0.008462844366497024,44.0,0.007119741100323625,381.7954406738281,0.006558111760349125,-0.28524483461203215
lines_per_region_max,0.06459856778383255,0.007984269259513255,100.0,0.016181229773462782,457.5899963378906,0.007860037121201133,0.023588961715428184
htr_token_score_cv,0.06373800337314606,0.007877905013279998,29.0,0.004692556634304207,360.17242431640625,0.00618669255843944,-0.5406241383831091
htr_line_score_min,0.060004524886608124,0.007416453644716076,84.0,0.013592233009708738,146.9642791748047,0.00252440984079459,0.17438733719217048
line_height_mean,0.05610685050487518,0.006934707952554596,47.0,0.007605177993527508,538.1063842773438,0.009243069536974966,-0.31903492373285264
region_conf_hist_bin_9,0.054742537438869476,0.006766081259317166,25.0,0.0040453074433656954,288.3999938964844,0.0049538553638018915,0.29072890153998904
text_density,0.053195420652627945,0.006574860348064135,102.0,0.01650485436893204,697.941162109375,0.01198855632006239,0.07723349510872865
line_spacing_std,0.05212888494133949,0.006443038411665961,31.0,0.005016181229773463,325.9677429199219,0.0055991577179778,-0.30347410035122035
max_lines_in_region,0.05027686432003975,0.006214131923148904,36.0,0.005825242718446602,589.1666870117188,0.01012013389179885,0.023588961715428184
htr_token_score_hist_bin_4,0.043207913637161255,0.005340422062843802,45.0,0.007281553398058253,432.4888916015625,0.007428874690663619,-0.4258203330602789
lines_per_region_cv,0.04276740923523903,0.0052859764942250476,64.0,0.010355987055016181,292.21875,0.005019450252175024,-0.013902731251278852
htr_line_score_cv,0.042523469775915146,0.005255826006480807,44.0,0.007119741100323625,314.0909118652344,0.005395149033961147,-0.23726633871214328
region_area_cv,0.041951000690460205,0.005185069835286505,49.0,0.007928802588996763,459.5306091308594,0.007893371085476324,-0.032961245995529555
line_overlap_count,0.041620828211307526,0.005144261098095032,117.0,0.018932038834951457,768.7435913085938,0.013204731774575911,-0.13273999499941136
region_tightness_area_ratio_max,0.04150254279375076,0.005129641228713291,21.0,0.0033980582524271844,368.8571472167969,0.00633587030474229,-0.05165534316868275
line_word_count_mean,0.041160546243190765,0.005087371057110831,64.0,0.010355987055016181,291.5625,0.005008177826199655,-0.005370961500259986
region_conf_max,0.04009297117590904,0.004955420658141559,57.0,0.009223300970873786,229.07017517089844,0.003934745284234304,0.32526831607246454
lines_per_region_min,0.03967329487204552,0.004903549405777318,8.0,0.0012944983818770227,165.375,0.0028406513457929876,0.12272626115571893
line_width_min,0.03915542736649513,0.004839541893739233,61.0,0.009870550161812298,458.03277587890625,0.007867642758686094,-0.08475050722593867
line_conf_std,0.03907430171966553,0.00482951490660374,33.0,0.005339805825242718,432.3333435058594,0.007426202836348308,-0.29515044001107554
long_repetition_run_count,0.03869051858782768,0.0047820799871159505,38.0,0.006148867313915857,421.8157958984375,0.007245542604962278,-0.04170594022212168
region_conf_min,0.03808210790157318,0.004706881497333999,47.0,0.007605177993527508,389.7234191894531,0.0066942908856088565,0.27903830367203214
line_conf_mean,0.03803841024637222,0.004701480544076006,26.0,0.004207119741100324,308.5384521484375,0.00529977426651153,0.41272113126864063
region_height_to_lines_height_ratio_cv,0.03764060512185097,0.0046523125309767,20.0,0.003236245954692557,159.10000610351562,0.0027328655870211592,-0.21699648291598972
line_char_count_mean,0.03719256445765495,0.004596935493607654,42.0,0.006796116504854369,347.1428527832031,0.00596288321657459,-0.028115649318692083
htr_token_score_min,0.03627455234527588,0.00448347081257546,50.0,0.008090614886731391,565.8400268554688,0.00971945114914907,0.13694812041243293
region_tightness_area_ratio_mean,0.03566807880997658,0.004408511751241434,47.0,0.007605177993527508,538.425537109375,0.009248551634763768,-0.10787142354138089
line_width_cv,0.034003134816884995,0.004202727604643383,32.0,0.005177993527508091,249.65625,0.004288352910343949,-0.2959478245964351
htr_token_score_std,0.03363106772303581,0.004156740766826214,40.0,0.006472491909385114,228.6999969482422,0.0039283867217770295,-0.4574527250367377
htr_line_score_std,0.033427778631448746,0.0041316145929738085,27.0,0.004368932038834952,451.8888854980469,0.007762108968942828,-0.18881534283277943
region_area_min,0.03224652260541916,0.0039856134276259406,83.0,0.01343042071197411,509.8433837890625,0.008757595128066824,0.07027298736086335
htr_token_score_entropy,0.03177764266729355,0.003927660692684412,27.0,0.004368932038834952,244.0,0.004191195334080054,0.3195985798196358
region_height_to_lines_height_ratio_min,0.030701562762260437,0.0037946591107408862,35.0,0.0056634304207119745,456.4571533203125,0.00784057824263753,-0.12080773589373832
htr_line_score_hist_bin_3,0.030670924112200737,0.003790872227529431,12.0,0.001941747572815534,353.0,0.006063491610369914,-0.22174296652803324
lines_per_region_mean,0.030183563008904457,0.0037306352531068366,21.0,0.0033980582524271844,336.4761962890625,0.005779661737359522,0.12968574110081235
frac_multi_line_regions,0.030127113685011864,0.0037236582160464463,8.0,0.0012944983818770227,49.625,0.0008524101166136176,0.01296160686181283
line_height_max,0.03006453812122345,0.003715923986519494,55.0,0.00889967637540453,394.83636474609375,0.006782116105118682,-0.16223765889051933
htr_token_score_hist_bin_1,0.02944973297417164,0.0036399351526397302,50.0,0.008090614886731391,615.2000122070312,0.010567309101180745,-0.3680363190976685
line_conf_entropy,0.02938958629965782,0.00363250112955133,36.0,0.005825242718446602,612.0277709960938,0.01051281941855018,0.3260669970100413
total_words,0.029351338744163513,0.003627773799022786,28.0,0.004530744336569579,387.25,0.006651804889846315,0.07091720837319541
line_width_mean,0.02915843203663826,0.0036039308695633918,43.0,0.0069579288025889965,522.4883422851562,0.00897479796023266,0.26730863712604125
line_conf_hist_bin_4,0.02887573093175888,0.003568989510664042,21.0,0.0033980582524271844,464.952392578125,0.007986501222716373,-0.20154457499464243
line_conf_hist_bin_5,0.028696229681372643,0.0035468034721082196,15.0,0.0024271844660194173,212.53334045410156,0.0036506915772445826,-0.3078465457002215
htr_line_score_hist_bin_8,0.02856002002954483,0.003529968198924191,21.0,0.0033980582524271844,312.23809814453125,0.005363323196989301,-0.2720138100628755
total_chars,0.027916070073843002,0.003450377118001468,13.0,0.002103559870550162,207.38461303710938,0.003562251731643977,0.07284206517629203
region_conf_hist_bin_4,0.027848029509186745,0.0034419674239877743,10.0,0.0016181229773462784,173.3000030517578,0.0029767793614204367,-0.08331077509429415
page_line_spacing_mean,0.027305593714118004,0.0033749233146149514,39.0,0.006310679611650485,343.9230651855469,0.005907576828230223,-0.09792743593619171
region_height_to_lines_height_ratio_std,0.026849525049328804,0.0033185540305049866,27.0,0.004368932038834952,474.5185241699219,0.008150818952604631,-0.08538372294115122
line_word_count_std,0.026112712919712067,0.0032274853483598735,31.0,0.005016181229773463,386.80645751953125,0.006644186147327435,-0.17756585018326468
num_lines,0.025777624920010567,0.0031860690614817907,30.0,0.0048543689320388345,466.6333312988281,0.008015374757647051,0.1068148296288967
num_columns_est,0.025727421045303345,0.003179863950946296,10.0,0.0016181229773462784,179.39999389648438,0.003081559087512031,-0.17316949711545135
line_spacing_mean,0.02498207800090313,0.003087740862751668,34.0,0.005501618122977346,265.76470947265625,0.0045650484028890905,0.12005725838733669
region_area_max,0.024742528796195984,0.0030581330027495027,51.0,0.00825242718446602,518.1568603515625,0.008900395964864914,0.08978961407440611
page_line_spacing_std,0.024563686922192574,0.003036028461953839,33.0,0.005339805825242718,472.9696960449219,0.008124214685347287,-0.17765242277582982
region_aspect_min,0.02409873530268669,0.0029785612602783425,51.0,0.00825242718446602,311.2745056152344,0.005346771539150188,-0.2259102510233431
line_spacing_min,0.023974360898137093,0.0029631888028232695,24.0,0.003883495145631068,286.7916564941406,0.004926228903898901,0.20372881246927832
region_centerx_std_mean,0.023433484137058258,0.0028963373873070936,61.0,0.009870550161812298,459.557373046875,0.007893830810066185,-0.26221963925381214
region_aspect_max,0.023213600739836693,0.002869160186490687,57.0,0.009223300970873786,666.9473876953125,0.011456175325350306,-0.23024646637623614
line_word_count_max,0.023105064406991005,0.0028557452868170595,87.0,0.01407766990291262,684.5516967773438,0.011758565071597489,-0.15024362912536302
htr_line_score_hist_bin_5,0.022952312603592873,0.002836865432819551,35.0,0.0056634304207119745,511.28570556640625,0.008782369932589141,-0.23650838536649904
region_aspect_cv,0.022655541077256203,0.0028001849945974867,24.0,0.003883495145631068,844.5,0.014506001883731991,-0.08212106513987052
lines_per_region_std,0.022368308156728745,0.0027646835112617903,18.0,0.002912621359223301,206.94444274902344,0.0035546909133750164,-0.057253656598411785
char_punct_ratio,0.022263629361987114,0.002751745396507059,171.0,0.02766990291262136,724.5321655273438,0.01244531078503738,-0.14058714547139536
region_conf_hist_bin_3,0.021853383630514145,0.002701039746288821,7.0,0.0011326860841423948,126.28571319580078,0.0021692134914230005,-0.18206527947660284
line_height_min,0.02166934497654438,0.002678292892637667,48.0,0.007766990291262136,339.5833435058594,0.005833033298496156,-0.29614059989220504
region_conf_std,0.021594155579805374,0.0026689996155632666,18.0,0.002912621359223301,419.8888854980469,0.007212444007096263,-0.07246740612513866
line_width_std,0.020940162241458893,0.0025881671902259185,36.0,0.005825242718446602,512.1944580078125,0.008797979600590188,-0.059677255513652154
char_upper_ratio,0.020424768328666687,0.00252446540989826,76.0,0.012297734627831715,421.3289489746094,0.007237180020718181,-0.30148857432433435
region_area_std,0.020351411774754524,0.002515398668970742,10.0,0.0016181229773462784,125.0,0.0021471287572131423,0.032055491099293905
line_char_count_min,0.020157963037490845,0.0024914887455898616,16.0,0.0025889967637540453,135.625,0.0023296347015762595,-0.16484190297158838
region_tightness_area_ratio_cv,0.01982288621366024,0.0024500738400297477,26.0,0.004207119741100324,442.80767822265625,0.007606120798613192,-0.17069331021345616
line_conf_min,0.019741544499993324,0.002440020147413525,21.0,0.0033980582524271844,169.7142791748047,0.0029151872746073816,0.2149511612877832
region_area_mean,0.01934453472495079,0.0023909504381096646,29.0,0.004692556634304207,369.7930908203125,0.006351947036152194,0.12104951682506561
htr_token_score_hist_bin_2,0.019173651933670044,0.0023698296259274457,20.0,0.003236245954692557,462.04998779296875,0.007936646528482118,-0.33641235393374463
region_tightness_area_ratio_min,0.019005289301276207,0.0023490203009471898,82.0,0.013268608414239482,522.4755859375,0.008974578844065542,-0.16009171895644467
line_conf_hist_bin_9,0.01872379519045353,0.00231422812438847,26.0,0.004207119741100324,346.3461608886719,0.005949198415955498,0.11784290867366881
line_conf_hist_bin_6,0.018611915409564972,0.0023003999804225113,46.0,0.00744336569579288,303.1956481933594,0.005208000762382727,-0.2338014071115606
line_width_max,0.01850961707532406,0.002287756086395134,40.0,0.006472491909385114,439.54998779296875,0.007550163352183752,0.08840347571313584
region_tightness_area_ratio_std,0.018208133056759834,0.0022504931924295607,24.0,0.003883495145631068,641.5,0.011019064782017848,-0.025821544355833063
region_height_to_lines_height_ratio_mean,0.01819395087659359,0.002248740299927158,36.0,0.005825242718446602,425.75,0.007313120547067963,-0.14962934209444345
line_char_count_max,0.017888899892568588,0.002211036535309877,31.0,0.005016181229773463,401.19354248046875,0.006891313538144215,-0.11864664679150529
page_line_spacing_min,0.017263947054743767,0.0021337934647144463,44.0,0.007119741100323625,735.75,0.012637999864956556,-0.032044376206716435
frac_short_lines,0.01722010225057602,0.0021283743241031967,47.0,0.007605177993527508,416.7659606933594,0.007158801433858193,0.12452812756127597
htr_line_score_hist_bin_7,0.017139973118901253,0.0021184705044865883,69.0,0.01116504854368932,789.4347534179688,0.013560144488057495,-0.19921501192853394
frac_no_alpha_lines,0.017080239951610565,0.0021110875901630332,43.0,0.0069579288025889965,647.0697631835938,0.011114736771636737,-0.2526819154929364
htr_token_score_hist_bin_0,0.01705121621489525,0.0021075003073980692,14.0,0.0022653721682847896,762.1428833007812,0.01309135121472358,-0.35480902302345296
region_conf_hist_bin_5,0.016812222078442574,0.0020779610528550204,14.0,0.0022653721682847896,746.0,0.012814064423048034,-0.13932567344262708
region_aspect_mean,0.016687028110027313,0.0020624872987489024,44.0,0.007119741100323625,473.3863525390625,0.008131371606470879,-0.26436946000510014
region_to_line_ratio,0.016595711931586266,0.002051200779845529,12.0,0.001941747572815534,377.4166564941406,0.00648289725287843,0.12715090821277894
region_aspect_std,0.016495704650878906,0.0020388400560017545,16.0,0.0025889967637540453,298.8125,0.005132711294118017,-0.1546630492676781
char_unknown_ratio,0.0157818254083395,0.0019506058383286112,65.0,0.010517799352750809,439.3846130371094,0.00754732270503157,-0.03514288846099439
line_height_std,0.014910920523107052,0.0018429635276447254,45.0,0.007281553398058253,293.6000061035156,0.005043176129782501,-0.12515611890092898
