feature,gain,gain_norm,weight,weight_norm,cover,cover_norm,corr_with_target
region_conf_mean,0.38719430565834045,0.008142728183990863,51.0,0.013219284603421462,363.8039245605469,0.010477916627294557,0.4216175098437723
htr_line_score_min,0.37011709809303284,0.007783593100355118,19.0,0.004924831518921721,274.8947448730469,0.007917243392963532,-0.05367803132192998
region_to_line_ratio,0.36125192046165466,0.007597157683562584,12.0,0.003110419906687403,179.0833282470703,0.005157778836437318,0.07710044502529596
line_spacing_cv,0.3548765182495117,0.007463082449194592,58.0,0.01503369621565578,230.6724090576172,0.006643595923937456,-0.42013749261185984
long_repetition_run_count,0.3463086485862732,0.007282899443494157,7.0,0.0018144116122343183,45.85714340209961,0.0013207315614131706,0.10242575560267987
line_overlap_count,0.34123536944389343,0.0071762079646831,30.0,0.007776049766718507,151.86666870117188,0.004373911840115447,0.02204498535778045
lines_per_region_mean,0.3407424986362457,0.007165842850946018,24.0,0.006220839813374806,214.4583282470703,0.006176614191603635,0.07828568367660327
line_width_max,0.33852139115333557,0.00711913277738227,45.0,0.01166407465007776,341.8444519042969,0.009845461867633907,0.1804965121952307
region_centerx_std_mean,0.3384024500846863,0.007116631436898252,49.0,0.012700881285640227,109.57142639160156,0.0031557665900711633,-0.2471939811645921
line_conf_hist_bin_5,0.3320072889328003,0.006982140670397735,10.0,0.002592016588906169,367.3999938964844,0.010581487018222688,-0.3629805029633494
frac_long_lines,0.3267907202243805,0.006872435800194255,22.0,0.005702436495593572,92.18181610107422,0.002654928433843509,-0.020499857811958445
char_punct_ratio,0.324208527803421,0.006818132080600848,70.0,0.018144116122343183,195.6999969482422,0.00563635550238331,-0.0562789959629846
region_height_to_lines_height_ratio_mean,0.3231011927127838,0.0067948447323111505,63.0,0.016329704510108865,204.07936096191406,0.00587768956064302,-0.1390743904848008
region_conf_hist_bin_9,0.3204667866230011,0.006739442954955779,27.0,0.006998444790046656,440.5555419921875,0.012688439917910951,0.39488834187832667
line_width_std,0.3203846216201782,0.0067377150181694,34.0,0.008812856402280975,258.4117736816406,0.00744251734892134,0.11571961309618176
region_height_to_lines_height_ratio_std,0.31917592883110046,0.00671229610912146,14.0,0.0036288232244686366,196.0,0.005644995890108784,-0.026345083286532067
